umap2_x,umap2_y,umap3_x,umap3_y,umap3_z,cluster,title,url
-2.8610463,8.833564,-1.9088216,9.37241,-1.8314288,2,Nữ sĩ quan Hải quân trả lại gần 80 triệu đồng cho du khách nước ngoài,https://dantri.com.vn/xa-hoi/nu-si-quan-hai-quan-tra-lai-gan-80-trieu-dong-cho-du-khach-nuoc-ngoai-20250707154741472.htm
-0.93936014,8.374781,-0.9772253,8.475093,-0.2946014,8,Tặng bằng khen anh nông dân lái drone cứu 2 cháu nhỏ trên dòng lũ,https://dantri.com.vn/xa-hoi/tang-bang-khen-anh-nong-dan-lai-drone-cuu-2-chau-nho-tren-dong-lu-20250704155856411.htm
0.3096569,9.7213,0.92185503,8.755541,0.3461828,8,Phát hiện gà lôi và gấu ngựa quý hiếm trong Vườn quốc gia Chư Mo Ray,https://dantri.com.vn/xa-hoi/phat-hien-ga-loi-va-gau-ngua-quy-hiem-trong-vuon-quoc-gia-chu-mo-ray-20250816092427617.htm
-1.0423257,8.560271,-1.0364275,8.63449,-0.4389534,2,"Bơi vào bờ sau khi sửa cầu, nam công nhân mất tích",https://dantri.com.vn/xa-hoi/boi-vao-bo-sau-khi-sua-cau-nam-cong-nhan-mat-tich-20250816084719386.htm
-1.6227735,8.7248955,-1.1503812,8.716343,-0.94823945,2,"Huy động 200 cán bộ, chiến sĩ để dập tắt vụ cháy chợ Tam Nông",https://dantri.com.vn/xa-hoi/huy-dong-200-can-bo-chien-si-de-dap-tat-vu-chay-cho-tam-nong-20250816084533965.htm
-0.8412311,7.7598715,-0.94247997,7.8123446,0.0048053684,8,"Áp thấp nhiệt đới có thể hình thành trong hôm nay, nhiều nơi mưa rất to",https://dantri.com.vn/xa-hoi/ap-thap-nhiet-doi-co-the-hinh-thanh-trong-hom-nay-nhieu-noi-mua-rat-to-20250816085058383.htm
2.2778118,7.1009636,-1.1349667,10.2254925,2.687199,7,"Hà Nội bố trí điểm trông xe phục vụ lễ kỷ niệm diễu binh, diễu hành dịp 2/9",https://dantri.com.vn/xa-hoi/ha-noi-bo-tri-diem-trong-xe-phuc-vu-le-ky-niem-dieu-binh-dieu-hanh-dip-29-20250820105943983.htm
1.6591685,7.7604866,-1.0448341,9.711341,1.6613337,7,Triển lãm 80 năm thành tựu đất nước có gì đặc biệt?,https://dantri.com.vn/xa-hoi/trien-lam-80-nam-thanh-tuu-dat-nuoc-co-gi-dac-biet-20250820102820805.htm
1.5183054,6.5275674,-1.2783211,9.298704,2.9164739,1,Đề xuất 104.000 tỷ đồng vốn Trung ương cho 7 tuyến metro TPHCM,https://dantri.com.vn/xa-hoi/de-xuat-104000-ty-dong-von-trung-uong-cho-7-tuyen-metro-tphcm-20250816232829639.htm
1.5642393,6.675159,-1.2981901,9.406883,2.79268,7,Lưu thông trên cao tốc từ Hà Nội đến Đà Nẵng phải trả phí những đoạn nào?,https://dantri.com.vn/xa-hoi/luu-thong-tren-cao-toc-tu-ha-noi-den-da-nang-phai-tra-phi-nhung-doan-nao-20250816144329566.htm
-2.0208921,8.481032,-1.6317524,8.53253,-1.2143289,2,Phạt nữ tài xế lái ô tô đi sai làn trên cao tốc Nội Bài - Lào Cai,https://dantri.com.vn/xa-hoi/phat-nu-tai-xe-lai-o-to-di-sai-lan-tren-cao-toc-noi-bai-lao-cai-20250816213823433.htm
-1.7981038,8.734197,-1.2860541,8.524115,-1.2172976,2,"Hà Nội: Xe máy chở 2 va chạm với ô tô tải, một phụ nữ tử vong",https://dantri.com.vn/xa-hoi/ha-noi-xe-may-cho-2-va-cham-voi-o-to-tai-mot-phu-nu-tu-vong-20250806095048259.htm
-1.8952109,9.012247,-1.1890854,8.807023,-1.2584108,2,Điều tra vụ nghi chồng tẩm xăng đốt vợ rồi tự thiêu trong đêm,https://dantri.com.vn/phap-luat/dieu-tra-vu-nghi-chong-tam-xang-dot-vo-roi-tu-thieu-trong-dem-20250805101200550.htm
-1.762619,8.575644,-1.3394076,8.511692,-1.058877,2,Người điều khiển xe máy chuyển làn bất cẩn bị ô tô tông lộn nhiều vòng,https://dantri.com.vn/xa-hoi/nguoi-dieu-khien-xe-may-chuyen-lan-bat-can-bi-o-to-tong-lon-nhieu-vong-20250805082633363.htm
2.34338,5.8737416,-1.6083184,9.876637,3.8560638,7,Ông Nguyễn Thiện Nhân: TPHCM là siêu đô thị đẻ ít nhất cả nước,https://dantri.com.vn/xa-hoi/ong-nguyen-thien-nhan-tphcm-la-sieu-do-thi-de-it-nhat-ca-nuoc-20250811104459896.htm
2.3921285,5.879882,-1.6474394,9.916961,3.85201,7,Thành ủy TPHCM nghe góp ý của lãnh đạo cao cấp nghỉ hưu về Đại hội,https://dantri.com.vn/xa-hoi/thanh-uy-tphcm-nghe-gop-y-cua-lanh-dao-cao-cap-nghi-huu-ve-dai-hoi-20250811095736528.htm
2.4065297,5.870893,-1.6736511,9.944493,3.858929,7,Phường An Khánh đặt mục tiêu hoàn thiện hạ tầng Khu đô thị mới Thủ Thiêm,https://dantri.com.vn/xa-hoi/phuong-an-khanh-dat-muc-tieu-hoan-thien-ha-tang-khu-do-thi-moi-thu-thiem-20250808125530034.htm
2.3991187,5.8902435,-1.6553655,9.937745,3.862207,7,Xây dựng Côn Đảo thành trung tâm du lịch nghỉ dưỡng đẳng cấp,https://dantri.com.vn/xa-hoi/xay-dung-con-dao-thanh-trung-tam-du-lich-nghi-duong-dang-cap-20250808125220655.htm
1.2091093,6.820591,-1.254513,9.269794,2.848562,7,Doanh nghiệp ở Đà Nẵng có thể ẩn danh phản ánh tiêu cực của cán bộ,https://dantri.com.vn/xa-hoi/doanh-nghiep-o-da-nang-co-the-an-danh-phan-anh-tieu-cuc-cua-can-bo-20250820211356684.htm
-0.852453,7.7285075,-0.9525857,7.7946076,-0.008995887,8,Miền Bắc giảm mưa trong những ngày hợp luyện diễu binh,https://dantri.com.vn/xa-hoi/mien-bac-giam-mua-trong-nhung-ngay-hop-luyen-dieu-binh-20250820181819753.htm
2.466304,6.911178,-1.2162145,10.30663,2.8635964,7,Hà Nội miễn phí nước uống và bánh cho nhân dân xem diễu binh 2/9,https://dantri.com.vn/xa-hoi/ha-noi-mien-phi-nuoc-uong-va-banh-cho-nhan-dan-xem-dieu-binh-29-20250820204858515.htm
-1.6421155,8.6628065,-1.251134,8.523528,-1.1154476,2,"Hai ô tô khách va chạm, 1 người tử vong",https://dantri.com.vn/xa-hoi/hai-o-to-khach-va-cham-1-nguoi-tu-vong-20250820195244092.htm
2.2469633,7.054872,-1.1941996,10.109329,2.669836,7,Người dân tới Hà Nội xem diễu binh dịp 2/9 nên đi phương tiện gì?,https://dantri.com.vn/xa-hoi/nguoi-dan-toi-ha-noi-xem-dieu-binh-dip-29-nen-di-phuong-tien-gi-20250820192852667.htm
1.68636,6.288373,-1.3552363,9.31071,3.2372086,7,TPHCM lên kế hoạch đấu giá 3.790 căn hộ tái định cư ở Thủ Thiêm,https://dantri.com.vn/xa-hoi/tphcm-len-ke-hoach-dau-gia-3790-can-ho-tai-dinh-cu-o-thu-thiem-20250820191231068.htm
1.9566638,6.512401,-1.4127895,9.738867,3.0704567,7,Sân bay Long Thành đón chuyến bay kỹ thuật đầu tiên vào 19/12,https://dantri.com.vn/xa-hoi/san-bay-long-thanh-don-chuyen-bay-ky-thuat-dau-tien-vao-1912-20250820174337781.htm
2.1161,6.5180917,-0.3494306,10.022768,1.822889,7,"Xã lên tiếng việc dân ""xí chỗ"" bằng mũ bảo hiểm trước trung tâm hành chính",https://dantri.com.vn/xa-hoi/xa-len-tieng-viec-dan-xi-cho-bang-mu-bao-hiem-truoc-trung-tam-hanh-chinh-20250820175011602.htm
-3.0128558,8.826728,-1.8894756,9.46019,-1.8684778,2,"Giải cứu thiếu nữ bị dụ dỗ vào quán karaoke làm việc ""lương 20 triệu đồng""",https://dantri.com.vn/xa-hoi/giai-cuu-thieu-nu-bi-du-do-vao-quan-karaoke-lam-viec-luong-20-trieu-dong-20250820174655126.htm
2.689833,6.7143664,-1.2213322,10.459837,3.1358464,7,Công bố quyết định thành lập Bộ Tư lệnh Pháo binh - Tên lửa,https://dantri.com.vn/xa-hoi/cong-bo-quyet-dinh-thanh-lap-bo-tu-lenh-phao-binh-ten-lua-20250820173901295.htm
2.32852,5.937574,-1.5292912,9.842879,3.8662076,7,Ông Đỗ Văn Chiến làm Bí thư Đảng ủy Cơ quan Ủy ban Trung ương MTTQ Việt Nam,https://dantri.com.vn/xa-hoi/ong-do-van-chien-lam-bi-thu-dang-uy-co-quan-uy-ban-trung-uong-mttq-viet-nam-20250820172443644.htm
1.6407071,6.85706,-1.2922101,9.5630045,2.659609,7,Phân luồng tạm thời các tuyến cao tốc trong ngày 21/8,https://dantri.com.vn/xa-hoi/phan-luong-tam-thoi-cac-tuyen-cao-toc-trong-ngay-218-20250820171421846.htm
-2.6472304,8.475142,-1.9619553,9.344706,-1.3000104,2,"Đề xuất mới về tổ chức, hoạt động của thanh tra Công an nhân dân",https://dantri.com.vn/xa-hoi/de-xuat-moi-ve-to-chuc-hoat-dong-cua-thanh-tra-cong-an-nhan-dan-20250820160707796.htm
-1.9963763,8.48688,-1.5886008,8.553253,-1.1689978,2,"Chở quá 12 hành khách, chủ xe bị phạt gần 100 triệu đồng",https://dantri.com.vn/xa-hoi/cho-qua-12-hanh-khach-chu-xe-bi-phat-gan-100-trieu-dong-20250820163010007.htm
1.398555,6.976111,-1.1980373,9.336339,2.5059454,8,Hồ chứa nước tạo cảnh quan nhưng… thiếu nước,https://dantri.com.vn/xa-hoi/ho-chua-nuoc-tao-canh-quan-nhung-thieu-nuoc-20250820153101306.htm
1.5124189,6.7209187,-1.2875091,9.356952,2.810612,8,Xe cỡ lớn đi nhầm qua cầu Nhơn Trạch trong ngày đầu khai thác,https://dantri.com.vn/xa-hoi/xe-co-lon-di-nham-qua-cau-nhon-trach-trong-ngay-dau-khai-thac-20250820163430940.htm
2.240107,6.0099654,-1.4887594,9.765882,3.8423905,7,Bộ Chính trị yêu cầu trình đề án sắp xếp hội quần chúng sớm hơn kế hoạch,https://dantri.com.vn/xa-hoi/bo-chinh-tri-yeu-cau-trinh-de-an-sap-xep-hoi-quan-chung-som-hon-ke-hoach-20250815181752561.htm
2.7478783,6.6323237,-1.310857,10.451195,3.1804993,7,Bộ Tư lệnh Lăng được tặng Huân chương Bảo vệ Tổ quốc hạng Nhất,https://dantri.com.vn/xa-hoi/bo-tu-lenh-lang-duoc-tang-huan-chuong-bao-ve-to-quoc-hang-nhat-20250815155333123.htm
2.3894508,5.902219,-1.6015689,9.889947,3.8477283,7,"Đưa phường Bạc Liêu thành trung tâm văn hóa nghệ thuật, đổi mới sáng tạo",https://dantri.com.vn/xa-hoi/dua-phuong-bac-lieu-thanh-trung-tam-van-hoa-nghe-thuat-doi-moi-sang-tao-20250815093451615.htm
3.1060386,6.140781,-1.8717246,10.549123,3.027193,7,"Sau 30 giờ, Chương trình ủng hộ nhân dân Cuba đã đạt 65 tỷ đồng",https://dantri.com.vn/xa-hoi/sau-30-gio-chuong-trinh-ung-ho-nhan-dan-cuba-da-dat-65-ty-dong-20250814212802658.htm
2.88531,6.8147335,-1.0919254,10.622533,3.1159298,7,Vững bước tiến vào kỷ nguyên mới,https://dantri.com.vn/xa-hoi/vung-buoc-tien-vao-ky-nguyen-moi-20250814201927480.htm
1.6513127,6.3001328,-1.3732858,9.286928,3.2800488,7,Bộ Công an chọn nhà đầu tư xây sân bay Gia Bình trong trường hợp đặc biệt,https://dantri.com.vn/xa-hoi/bo-cong-an-chon-nha-dau-tu-xay-san-bay-gia-binh-trong-truong-hop-dac-biet-20250814192700728.htm
-1.0849384,8.709577,-0.9921298,8.778853,-0.5623191,2,CSGT hỗ trợ bé trai 6 tuổi đi lạc ở bến xe Mỹ Đình về với bố mẹ,https://dantri.com.vn/xa-hoi/csgt-ho-tro-be-trai-6-tuoi-di-lac-o-ben-xe-my-dinh-ve-voi-bo-me-20250617134344610.htm
2.39588,6.1148396,-1.5271928,10.078812,3.4410472,7,Phụ nữ Công an tỉnh Bắc Giang: Học và làm theo Bác mỗi ngày,https://dantri.com.vn/xa-hoi/phu-nu-cong-an-tinh-bac-giang-hoc-va-lam-theo-bac-moi-ngay-20250616110425598.htm
-0.94182634,8.204046,-0.99882376,8.3067875,-0.23648961,7,Bộ đội biên phòng giúp dân sửa nhà sau bão Wutip,https://dantri.com.vn/xa-hoi/bo-doi-bien-phong-giup-dan-sua-nha-sau-bao-wutip-20250614165708919.htm
2.1582396,8.679994,-0.20855063,9.974181,1.7160989,7,"Bí thư huyện trực tiếp đi khảo sát, chủ tịch xã cho gỗ giúp dân xây nhà",https://dantri.com.vn/xa-hoi/bi-thu-huyen-truc-tiep-di-khao-sat-chu-tich-xa-cho-go-giup-dan-xay-nha-20250612152039094.htm
-2.1801476,9.225186,-1.2008563,9.0166855,-1.5792478,2,Phát hiện bộ xương nghi là người đàn ông mất tích hơn một năm trước,https://dantri.com.vn/xa-hoi/phat-hien-bo-xuong-nghi-la-nguoi-dan-ong-mat-tich-hon-mot-nam-truoc-20250813180253024.htm
-0.8568244,7.7507606,-0.95203537,7.8131466,-0.007790453,8,Sắp có đợt mưa rất to trên cả ba miền,https://dantri.com.vn/xa-hoi/sap-co-dot-mua-rat-to-tren-ca-ba-mien-20250813180231265.htm
-0.82353467,7.765893,-0.9426194,7.842903,0.008886254,8,"Cảnh báo các tỉnh ven biển đề phòng gió mạnh, sóng lớn",https://dantri.com.vn/xa-hoi/canh-bao-cac-tinh-ven-bien-de-phong-gio-manh-song-lon-20250813143945071.htm
0.30409577,9.700295,0.92851794,8.766755,0.3475331,8,Gà lôi trắng được phát hiện trong rừng Quảng Trị,https://dantri.com.vn/xa-hoi/ga-loi-trang-duoc-phat-hien-trong-rung-quang-tri-20250813113157078.htm
0.78064036,6.330808,-0.81821114,8.516466,2.9154265,7,"Hà Nội cấp bách tổng rà soát toàn bộ ô tô, xe máy để chuyển đổi xe xăng",https://dantri.com.vn/xa-hoi/ha-noi-cap-bach-tong-ra-soat-toan-bo-o-to-xe-may-de-chuyen-doi-xe-xang-20250815123152697.htm
-1.5504674,8.619926,-1.2642007,8.549221,-0.9443133,2,Người phụ nữ bán cá bị tàu tông tử vong,https://dantri.com.vn/xa-hoi/nguoi-phu-nu-ban-ca-bi-tau-tong-tu-vong-20250815102723300.htm
-1.915541,8.679299,-1.414426,8.575484,-1.3069276,2,"Gây tai nạn xong giấu xe trong nghĩa trang, tấn công cả CSGT",https://dantri.com.vn/xa-hoi/gay-tai-nan-xong-giau-xe-trong-nghia-trang-tan-cong-ca-csgt-20250814171402324.htm
-2.0641026,8.921649,-1.4786516,8.768064,-1.4351206,2,Người bán trà đá đuổi cô gái đứng ở vỉa hè bến xe Mỹ Đình,https://dantri.com.vn/xa-hoi/nguoi-ban-tra-da-duoi-co-gai-dung-o-via-he-ben-xe-my-dinh-20250706144238587.htm
-2.0522597,8.6233225,-1.5300678,8.641653,-1.3284788,2,"Hai người đàn ông cầm vật giống súng lao khỏi ô tô, đe dọa tài xế xe tải",https://dantri.com.vn/xa-hoi/hai-nguoi-dan-ong-cam-vat-giong-sung-lao-khoi-o-to-de-doa-tai-xe-xe-tai-20250705223442437.htm
-2.3362184,9.355195,-1.3296046,9.120696,-1.8391426,2,"Cụ bà 83 tuổi bị người đàn ông đe dọa, tát vào mặt",https://dantri.com.vn/phap-luat/cu-ba-83-tuoi-bi-nguoi-dan-ong-de-doa-tat-vao-mat-20250705204947611.htm
-2.286094,9.166345,-1.414,9.015152,-1.6626669,2,Xác minh tin nam shipper bị hành hung vì không giao đơn hàng 900.000 đồng,https://dantri.com.vn/xa-hoi/xac-minh-tin-nam-shipper-bi-hanh-hung-vi-khong-giao-don-hang-900000-dong-20250703141724370.htm
2.2923582,6.020731,-1.4492989,9.933546,3.801299,7,"Thủ tướng đề nghị VTV tiếp tục sắp xếp lại bộ máy tinh, gọn, hiệu quả",https://dantri.com.vn/xa-hoi/thu-tuong-de-nghi-vtv-tiep-tuc-sap-xep-lai-bo-may-tinh-gon-hieu-qua-20250730144617010.htm
2.339075,5.9207416,-1.5587713,9.862805,3.8629773,7,"1.588 đại biểu dự Đại hội XIV của Đảng, gồm 165 Ủy viên Trung ương",https://dantri.com.vn/xa-hoi/1588-dai-bieu-du-dai-hoi-xiv-cua-dang-gom-165-uy-vien-trung-uong-20250729173857780.htm
2.5799377,6.4626646,-1.3885309,10.237673,3.4133074,7,Bí thư Thanh Hóa: “Đoàn kết là cốt lõi thực hiện thắng lợi các nhiệm vụ”,https://dantri.com.vn/xa-hoi/bi-thu-thanh-hoa-doan-ket-la-cot-loi-thuc-hien-thang-loi-cac-nhiem-vu-20250729125558766.htm
2.403626,5.892802,-1.6541317,9.92321,3.8557885,7,Chủ tịch UBND TP Thuận An cũ giữ chức Bí thư phường Lái Thiêu,https://dantri.com.vn/xa-hoi/chu-tich-ubnd-tp-thuan-an-cu-giu-chuc-bi-thu-phuong-lai-thieu-20250820104635346.htm
1.5440985,6.771213,-1.2942985,9.443197,2.744611,8,TPHCM lùi thời điểm cấm ô tô qua cầu Bình Triệu 1 đến 26/8,https://dantri.com.vn/xa-hoi/tphcm-lui-thoi-diem-cam-o-to-qua-cau-binh-trieu-1-den-268-20250820115524514.htm
2.6471288,9.464319,0.61858505,10.704876,1.5276772,2,"Con bị người quen bế đi khám bệnh rồi mất tích, mẹ 35 năm đớn đau tìm kiếm",https://dantri.com.vn/xa-hoi/con-bi-nguoi-quen-be-di-kham-benh-roi-mat-tich-me-35-nam-don-dau-tim-kiem-20250819173544874.htm
2.2905555,6.931731,-1.2300082,10.099778,2.7696044,7,Hà Nội điều chỉnh thời gian phân luồng giao thông phục vụ A80,https://dantri.com.vn/xa-hoi/ha-noi-dieu-chinh-thoi-gian-phan-luong-giao-thong-phuc-vu-a80-20250820120230555.htm
2.579037,6.8775997,-1.2673478,10.366427,2.929586,7,"Chủ tịch Hà Nội động viên, tặng quà các khối tham gia diễu binh, diễu hành",https://dantri.com.vn/xa-hoi/chu-tich-ha-noi-dong-vien-tang-qua-cac-khoi-tham-gia-dieu-binh-dieu-hanh-20250820111548957.htm
4.6794715,12.183019,-0.465414,10.337515,5.513646,7,Tây Ninh khai giảng lớp bồi dưỡng cán bộ tiếp công dân,https://dantri.com.vn/xa-hoi/tay-ninh-khai-giang-lop-boi-duong-can-bo-tiep-cong-dan-20250820102402899.htm
2.3812315,5.9191966,-1.6164416,9.927327,3.854817,7,Ông Nguyễn Thanh Nghị: Tập trung sắp xếp các tổ chức chính trị - xã hội,https://dantri.com.vn/xa-hoi/ong-nguyen-thanh-nghi-tap-trung-sap-xep-cac-to-chuc-chinh-tri-xa-hoi-20250820110032988.htm
-1.9437205,8.596928,-1.5176022,8.57792,-1.2626965,2,Xử phạt xe cứu thương chở xe máy trên khoang bệnh nhân,https://dantri.com.vn/xa-hoi/xu-phat-xe-cuu-thuong-cho-xe-may-tren-khoang-benh-nhan-20250820092433668.htm
-1.7390594,8.484259,-1.4725634,8.547644,-1.0727354,8,Gác chắn đường sắt bất ngờ nâng lên khi tàu hỏa đang lao tới,https://dantri.com.vn/xa-hoi/gac-chan-duong-sat-bat-ngo-nang-len-khi-tau-hoa-dang-lao-toi-20250820094652383.htm
0.48441637,9.64582,0.8432425,8.880964,0.4571057,8,Gà lôi trắng bay lạc vào quán nước,https://dantri.com.vn/xa-hoi/ga-loi-trang-bay-lac-vao-quan-nuoc-20250820102222476.htm
0.66333205,6.3863974,-0.8109377,8.352476,2.8216405,8,Sẽ hỗ trợ tài chính khuyến khích người sử dụng ô tô chuyển đổi phương tiện,https://dantri.com.vn/xa-hoi/se-ho-tro-tai-chinh-khuyen-khich-nguoi-su-dung-o-to-chuyen-doi-phuong-tien-20250820103734299.htm
-1.6836782,8.713088,-1.2031716,8.623034,-1.066338,2,Thợ sơn tử vong trong vụ hỏa hoạn ở gara ô tô,https://dantri.com.vn/xa-hoi/tho-son-tu-vong-trong-vu-hoa-hoan-o-gara-o-to-20250820102647282.htm
0.60436547,6.22224,-0.95069975,8.329311,2.9354472,1,"Đề xuất kiểm soát khí thải ô tô ở Hà Nội, TPHCM",https://dantri.com.vn/xa-hoi/de-xuat-kiem-soat-khi-thai-o-to-o-ha-noi-tphcm-20250820094730910.htm
2.334251,5.948102,-1.5507987,9.892839,3.886389,7,"Quân khu 7 triển khai thành công ""Đại hội không giấy""",https://dantri.com.vn/xa-hoi/quan-khu-7-trien-khai-thanh-cong-dai-hoi-khong-giay-20250820090129892.htm
3.3213532,5.8940377,-2.1559806,10.667016,3.130016,7,Những kết quả nổi bật chuyến thăm Hàn Quốc của Tổng Bí thư Tô Lâm,https://dantri.com.vn/xa-hoi/nhung-ket-qua-noi-bat-chuyen-tham-han-quoc-cua-tong-bi-thu-to-lam-20250813184534909.htm
1.7704821,6.0777707,-1.4504253,9.30512,3.6617312,7,"Phó Thủ tướng: “Thuế bất động sản nên đánh vào đất bỏ hoang, nhà để trống”",https://dantri.com.vn/xa-hoi/pho-thu-tuong-thue-bat-dong-san-nen-danh-vao-dat-bo-hoang-nha-de-trong-20250813165928226.htm
2.0331092,5.9658647,-1.4301113,9.570727,3.778672,7,"5 năm tới, bố trí khoảng 160.000 tỷ đồng lo sinh kế cho đồng bào miền núi",https://dantri.com.vn/xa-hoi/5-nam-toi-bo-tri-khoang-160000-ty-dong-lo-sinh-ke-cho-dong-bao-mien-nui-20250813164357179.htm
1.0273392,5.9060993,-0.4408405,8.771539,3.254069,1,Thủ tướng gặp tập đoàn đầu tiên của Việt Nam xuất 5.000 UAV sang Hàn Quốc,https://dantri.com.vn/xa-hoi/thu-tuong-gap-tap-doan-dau-tien-cua-viet-nam-xuat-5000-uav-sang-han-quoc-20250813154159427.htm
-0.96395564,8.537555,-0.9783738,8.626357,-0.39805833,8,Khen thưởng đột xuất cô giáo lao mình xuống sông cứu người nhảy cầu,https://dantri.com.vn/xa-hoi/khen-thuong-dot-xuat-co-giao-lao-minh-xuong-song-cuu-nguoi-nhay-cau-20250526201639990.htm
3.0441253,6.414918,-1.6488985,10.578885,3.1093087,7,Dấu ấn của Chủ tịch Hồ Chí Minh và tầm nhìn đối tác Việt Nam - Mỹ,https://dantri.com.vn/xa-hoi/dau-an-cua-chu-tich-ho-chi-minh-va-tam-nhin-doi-tac-viet-nam-my-20250526091404924.htm
-1.0652888,8.587452,-1.0218625,8.665659,-0.4269464,2,Cảnh sát đường thủy Hà Nội phối hợp cứu người đuối nước trên sông,https://dantri.com.vn/xa-hoi/canh-sat-duong-thuy-ha-noi-phoi-hop-cuu-nguoi-duoi-nuoc-tren-song-20250525121653273.htm
2.8213227,6.6969213,-1.1606555,10.56373,3.1752334,7,"Tấm gương luôn chăm lo nâng cao dân trí, bồi dưỡng nhân tài",https://dantri.com.vn/xa-hoi/tam-guong-luon-cham-lo-nang-cao-dan-tri-boi-duong-nhan-tai-20250523065808905.htm
-0.8390325,7.8830304,-0.9639375,8.010222,-0.043869056,8,Xả lũ hồ thủy điện Sơn La,https://dantri.com.vn/xa-hoi/xa-lu-ho-thuy-dien-son-la-20250811155745468.htm
1.5432037,6.540248,-1.3022388,9.332335,2.8483882,1,Dự án khai thác vàng ở Nghệ An được khởi động lại,https://dantri.com.vn/xa-hoi/du-an-khai-thac-vang-o-nghe-an-duoc-khoi-dong-lai-20250811101529074.htm
1.5175495,6.7486,-1.2647475,9.402922,2.7145991,7,"Lộ hình hài quảng trường Đông Kinh Nghĩa Thục sau phá bỏ tòa ""Hàm cá mập""",https://dantri.com.vn/xa-hoi/lo-hinh-hai-quang-truong-dong-kinh-nghia-thuc-sau-pha-bo-toa-ham-ca-map-20250810231724379.htm
3.5037346,7.518605,-0.4754617,11.367156,2.7979536,7,Chương trình nghệ thuật “Vang mãi bản hùng ca” tri ân 80 năm Công an Nhân dân,https://dantri.com.vn/xa-hoi/chuong-trinh-nghe-thuat-vang-mai-ban-hung-ca-tri-an-80-nam-cong-an-nhan-dan-20250816224143958.htm
1.5302361,6.6362863,-1.2809552,9.346439,2.8559976,7,14 năm không làm xong hơn 2km đường,https://dantri.com.vn/xa-hoi/14-nam-khong-lam-xong-hon-2km-duong-20250813103640072.htm
